year,week,SMN,SMT,VCI,TCI,VHI,0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,region,region name
1981,35.0,0.331,286.65,16.16,94.09,55.13,0.0,0.0,0.0,0.0,0.05,0.41,0.78,1.81,4.5,7.08,47.67,12.15,9.98,6.72,3.98,2.07,1.4,0.67,0.47,0.16,0.1,12,Lviv
1981,36.0,0.342,287.92,28.88,75.78,52.33,0.0,0.0,0.05,0.1,0.41,1.5,5.17,7.76,10.75,14.12,20.94,14.94,10.44,6.05,3.98,2.12,0.93,0.47,0.21,0.0,0.05,12,Lviv
1981,37.0,0.34,288.25,38.53,56.95,47.74,0.0,0.0,0.05,0.31,1.6,3.41,8.01,12.51,16.55,15.98,16.03,10.91,7.19,4.08,1.6,1.09,0.52,0.16,0.0,0.0,0.0,12,Lviv
1981,38.0,0.33299999999999996,288.05,42.95,45.48,44.21,0.0,0.0,0.21,0.83,2.28,6.46,10.5,16.8,17.58,16.39,12.25,8.07,4.5,2.12,1.09,0.62,0.31,0.0,0.0,0.0,0.0,12,Lviv
1981,39.0,0.321,287.24,45.02,40.22,42.62,0.0,0.0,0.1,1.19,3.15,8.53,13.03,17.58,16.8,15.77,10.24,6.93,3.1,1.65,1.03,0.52,0.21,0.16,0.0,0.0,0.0,12,Lviv
1981,40.0,0.302,285.85,43.75,39.93,41.84,0.0,0.0,0.26,1.24,4.08,10.44,12.98,17.68,16.7,14.01,9.57,6.0,3.36,1.91,1.09,0.41,0.21,0.0,0.05,0.0,0.0,12,Lviv
1981,41.0,0.276,283.77,41.0,42.93,41.97,0.0,0.0,0.16,1.5,4.45,9.82,14.01,16.49,16.18,13.5,9.82,6.46,3.62,2.17,1.19,0.52,0.05,0.05,0.0,0.0,0.0,12,Lviv
1981,42.0,0.245,280.88,39.62,52.69,46.15,0.0,0.0,0.05,0.31,1.91,5.53,10.08,15.15,15.36,15.56,13.6,8.95,7.55,2.95,2.22,0.67,0.1,0.0,0.0,0.0,0.0,12,Lviv
1981,43.0,0.209,277.24,36.46,63.88,50.17,0.0,0.0,0.0,0.05,0.26,1.91,5.74,11.17,16.24,16.34,16.13,11.79,9.46,6.77,2.53,1.34,0.16,0.1,0.0,0.0,0.0,12,Lviv
1981,44.0,0.172,273.3,30.6,70.55,50.58,0.0,0.0,0.0,0.0,0.16,1.03,3.93,9.0,15.41,18.1,19.8,14.32,9.93,5.89,1.91,0.47,0.05,0.0,0.0,0.0,0.0,12,Lviv
1981,45.0,0.135,269.05,22.29,76.35,49.32,0.0,0.0,0.0,0.0,0.05,0.78,3.67,8.63,16.75,20.68,24.2,15.2,7.7,2.12,0.21,0.0,0.0,0.0,0.0,0.0,0.0,12,Lviv
1981,46.0,0.10800000000000001,265.29,18.48,79.53,49.0,0.0,0.0,0.0,0.0,0.0,0.52,2.53,9.05,16.7,20.37,30.97,12.87,5.69,1.09,0.21,0.0,0.0,0.0,0.0,0.0,0.0,12,Lviv
1981,47.0,0.09300000000000001,262.28,19.31,81.49,50.4,0.0,0.0,0.0,0.0,0.0,0.31,1.86,7.19,13.29,19.65,31.75,17.27,6.67,1.55,0.36,0.1,0.0,0.0,0.0,0.0,0.0,12,Lviv
1981,48.0,0.083,259.91,22.31,82.63,52.47,0.0,0.0,0.0,0.0,0.0,0.1,1.03,4.6,9.93,17.89,28.49,23.84,10.86,2.79,0.41,0.05,0.0,0.0,0.0,0.0,0.0,12,Lviv
1981,49.0,0.073,257.59,21.15,83.58,52.36,0.0,0.0,0.0,0.0,0.0,0.26,0.83,4.4,9.88,17.84,29.58,23.99,10.55,2.43,0.21,0.05,0.0,0.0,0.0,0.0,0.0,12,Lviv
1981,50.0,0.067,255.52,21.08,84.18,52.63,0.0,0.0,0.0,0.0,0.0,0.21,1.29,4.34,10.08,17.27,24.3,28.75,11.22,1.96,0.52,0.05,0.0,0.0,0.0,0.0,0.0,12,Lviv
1981,51.0,0.062,254.04,22.58,84.69,53.64,0.0,0.0,0.0,0.0,0.05,0.36,0.93,3.77,9.26,14.74,22.49,28.23,15.31,3.93,0.72,0.1,0.1,0.0,0.0,0.0,0.0,12,Lviv
1981,52.0,0.059000000000000004,253.59,22.88,83.96,53.42,0.0,0.0,0.0,0.0,0.16,0.21,1.14,4.24,10.19,15.25,21.15,26.73,15.98,3.98,0.78,0.16,0.0,0.05,0.0,0.0,0.0,12,Lviv
