year,week,SMN,SMT,VCI,TCI,VHI,0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,region,region name
1981,35.0,0.19899999999999998,296.3,11.5,76.54,44.02,0.0,0.04,0.22,0.93,3.27,9.24,13.48,14.89,13.04,11.67,13.48,7.56,5.66,3.58,1.68,0.75,0.27,0.04,0.13,0.09,0.0,4,Donetsk
1981,36.0,0.19899999999999998,296.46,15.74,61.48,38.61,0.22,0.44,1.55,5.21,9.81,13.35,13.52,12.86,11.75,9.41,7.91,6.01,3.98,2.12,1.06,0.31,0.22,0.04,0.13,0.04,0.04,4,Donetsk
1981,37.0,0.18899999999999997,295.69,17.77,49.48,33.63,0.57,1.28,4.73,9.37,13.35,14.67,13.83,11.4,10.12,7.38,5.83,3.58,2.21,1.02,0.22,0.13,0.09,0.13,0.04,0.04,0.0,4,Donetsk
1981,38.0,0.17800000000000002,294.4,20.58,42.13,31.35,1.19,2.43,5.97,11.89,13.21,14.49,13.88,11.89,9.01,6.23,4.68,2.96,1.1,0.57,0.09,0.18,0.18,0.0,0.04,0.0,0.0,4,Donetsk
1981,39.0,0.165,292.4,23.58,40.1,31.84,0.8,1.9,6.01,10.21,13.79,14.94,14.1,12.9,9.24,6.14,5.35,2.47,1.19,0.53,0.22,0.13,0.09,0.0,0.0,0.0,0.0,4,Donetsk
1981,40.0,0.15,289.63,25.78,44.64,35.21,0.22,1.24,1.94,7.16,11.53,14.76,14.54,15.07,11.84,8.44,6.67,3.4,1.81,0.88,0.27,0.18,0.04,0.0,0.0,0.0,0.0,4,Donetsk
1981,41.0,0.134,285.82,26.73,54.74,40.74,0.0,0.13,0.8,2.08,5.52,9.81,15.33,16.22,15.11,12.33,10.61,5.88,3.67,1.81,0.49,0.18,0.0,0.04,0.0,0.0,0.0,4,Donetsk
1981,42.0,0.115,280.59,25.84,73.65,49.75,0.0,0.0,0.0,0.18,0.97,2.78,5.79,8.44,14.89,15.91,17.45,16.22,9.99,5.21,1.72,0.35,0.09,0.0,0.0,0.0,0.0,4,Donetsk
1981,43.0,0.094,275.67,24.46,79.66,52.06,0.0,0.0,0.0,0.04,0.53,1.1,3.54,6.36,10.91,14.18,22.05,20.33,13.7,5.97,1.19,0.09,0.0,0.0,0.0,0.0,0.0,4,Donetsk
1981,44.0,0.075,270.14,21.68,84.0,52.84,0.0,0.0,0.0,0.0,0.35,0.88,2.52,5.44,10.91,13.08,20.15,23.86,16.62,5.66,0.53,0.0,0.0,0.0,0.0,0.0,0.0,4,Donetsk
1981,45.0,0.064,264.14,21.06,90.18,55.62,0.0,0.0,0.0,0.0,0.04,0.4,0.93,3.67,4.9,10.61,17.59,31.64,22.14,7.42,0.62,0.04,0.0,0.0,0.0,0.0,0.0,4,Donetsk
1981,46.0,0.055999999999999994,258.2,22.18,93.19,57.69,0.0,0.0,0.0,0.0,0.0,0.13,0.53,1.99,4.15,6.1,14.98,31.73,28.02,10.21,2.08,0.09,0.0,0.0,0.0,0.0,0.0,4,Donetsk
1981,47.0,0.052000000000000005,254.27,23.97,92.76,58.37,0.0,0.0,0.0,0.0,0.04,0.18,1.06,1.9,3.71,6.27,11.53,27.0,32.21,13.08,2.83,0.18,0.0,0.0,0.0,0.0,0.0,4,Donetsk
1981,48.0,0.049,251.74,26.24,89.91,58.08,0.0,0.0,0.0,0.09,0.18,0.62,1.59,2.7,4.99,6.54,11.18,22.01,29.87,14.85,4.68,0.57,0.13,0.0,0.0,0.0,0.0,4,Donetsk
1981,49.0,0.046,250.06,27.22,86.63,56.93,0.0,0.0,0.04,0.09,0.31,0.88,1.86,4.11,6.72,9.41,9.94,20.06,26.69,14.54,4.33,0.88,0.13,0.0,0.0,0.0,0.0,4,Donetsk
1981,50.0,0.044000000000000004,248.34,28.67,86.45,57.56,0.0,0.0,0.0,0.09,0.18,0.97,2.12,3.76,5.83,8.66,11.36,16.53,27.75,15.86,5.21,1.5,0.18,0.0,0.0,0.0,0.0,4,Donetsk
1981,51.0,0.042,248.77,32.18,83.62,57.9,0.0,0.0,0.0,0.0,0.22,0.88,2.61,3.98,6.72,9.15,11.67,13.92,22.18,17.76,8.13,2.17,0.62,0.0,0.0,0.0,0.0,4,Donetsk
1981,52.0,0.04,251.14,38.23,75.03,56.63,0.0,0.0,0.0,0.0,0.27,1.33,2.3,5.83,8.44,11.93,13.74,14.58,14.01,13.35,9.28,3.76,0.97,0.18,0.04,0.0,0.0,4,Donetsk
1982,1.0,0.038,253.37,46.09,65.49,55.79,0.0,0.0,0.0,0.0,0.35,0.93,2.61,5.92,9.5,13.52,15.25,16.0,12.55,9.9,7.2,4.11,1.5,0.49,0.13,0.04,0.0,4,Donetsk
1982,2.0,0.036000000000000004,254.53,44.28,59.57,51.93,0.0,0.0,0.0,0.04,0.31,1.02,3.58,7.42,13.61,18.21,18.47,16.0,10.52,5.57,3.23,1.28,0.49,0.22,0.04,0.0,0.0,4,Donetsk
1982,3.0,0.034,255.68,41.53,54.36,47.95,0.0,0.0,0.0,0.04,0.0,1.24,4.6,11.14,20.28,24.83,18.12,10.74,5.83,2.25,0.75,0.13,0.04,0.0,0.0,0.0,0.0,4,Donetsk
1982,4.0,0.033,257.9,38.8,47.6,43.2,0.0,0.0,0.0,0.04,0.62,3.31,10.96,21.61,24.44,19.31,11.0,6.05,1.68,0.62,0.09,0.27,0.0,0.0,0.0,0.0,0.0,4,Donetsk
1982,5.0,0.032,259.33,35.55,46.42,40.98,0.0,0.0,0.0,0.09,1.02,5.83,18.29,25.36,21.56,13.52,7.87,3.71,1.46,0.93,0.13,0.18,0.0,0.04,0.0,0.0,0.0,4,Donetsk
1982,6.0,0.03,259.42,29.08,52.45,40.76,0.0,0.0,0.0,0.0,0.49,4.55,20.28,26.78,22.18,13.39,6.45,3.14,1.9,0.62,0.18,0.0,0.0,0.0,0.0,0.04,0.0,4,Donetsk
1982,7.0,0.028999999999999998,259.7,22.35,57.33,39.84,0.0,0.0,0.0,0.0,0.35,7.2,23.64,26.96,17.81,12.37,5.44,3.67,1.59,0.75,0.18,0.04,0.0,0.0,0.0,0.0,0.0,4,Donetsk
1982,8.0,0.03,261.96,20.12,55.84,37.98,0.0,0.0,0.0,0.0,1.5,12.37,27.75,25.85,14.98,9.1,4.07,2.47,1.19,0.53,0.18,0.0,0.0,0.0,0.0,0.0,0.0,4,Donetsk
1982,9.0,0.03,264.06,16.7,56.61,36.65,0.0,0.0,0.0,0.04,2.96,16.75,29.52,22.67,13.92,6.58,4.02,2.34,0.84,0.27,0.09,0.0,0.0,0.0,0.0,0.0,0.0,4,Donetsk
1982,10.0,0.031,266.95,14.54,57.21,35.87,0.0,0.0,0.0,0.0,3.67,18.87,28.99,23.77,13.43,5.52,3.31,1.86,0.44,0.09,0.04,0.0,0.0,0.0,0.0,0.0,0.0,4,Donetsk
1982,11.0,0.037000000000000005,270.29,16.12,58.43,37.27,0.0,0.0,0.0,0.22,2.43,14.23,25.72,26.07,16.0,8.66,3.0,3.14,0.44,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,Donetsk
1982,12.0,0.047,274.32,19.62,55.35,37.48,0.0,0.0,0.0,0.18,1.77,12.77,26.03,26.38,19.13,7.25,3.27,2.56,0.53,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,Donetsk
1982,13.0,0.062,278.97,24.48,48.13,36.31,0.0,0.0,0.0,0.22,2.08,14.32,29.08,28.94,15.25,5.92,2.74,1.19,0.09,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,Donetsk
1982,14.0,0.07400000000000001,282.85,24.88,40.44,32.66,0.0,0.0,0.04,0.8,8.66,26.16,33.05,19.0,8.0,2.78,0.71,0.71,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,Donetsk
1982,15.0,0.08900000000000001,285.96,24.86,37.25,31.05,0.0,0.0,0.04,2.21,13.43,32.35,28.02,15.91,5.21,1.72,0.75,0.27,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,Donetsk
1982,16.0,0.11199999999999999,288.36,26.61,38.45,32.53,0.0,0.0,0.04,1.28,9.5,28.9,28.28,19.0,8.66,2.21,1.37,0.57,0.13,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,Donetsk
1982,17.0,0.14,290.42,27.59,43.21,35.4,0.0,0.0,0.0,0.88,6.54,20.15,25.72,21.74,12.9,6.27,3.31,1.5,0.8,0.13,0.0,0.0,0.04,0.0,0.0,0.0,0.0,4,Donetsk
1982,18.0,0.174,292.1,29.12,52.26,40.69,0.0,0.0,0.0,0.18,2.52,9.37,18.91,20.15,18.52,12.68,8.66,5.48,2.61,0.62,0.18,0.04,0.0,0.04,0.04,0.0,0.0,4,Donetsk
1982,19.0,0.221,293.78,33.71,60.03,46.87,0.0,0.0,0.0,0.04,0.31,2.12,7.69,16.0,19.8,18.52,14.49,10.52,7.03,2.43,0.66,0.22,0.09,0.0,0.09,0.0,0.0,4,Donetsk
1982,20.0,0.27399999999999997,295.56,40.8,60.25,50.52,0.0,0.0,0.0,0.04,0.09,0.71,2.65,8.53,16.0,21.96,20.11,14.41,9.06,4.29,1.5,0.49,0.09,0.04,0.04,0.0,0.0,4,Donetsk
1982,21.0,0.321,296.98,47.68,58.54,53.11,0.0,0.0,0.0,0.0,0.13,0.8,1.68,4.02,12.06,18.74,22.27,18.07,12.24,5.92,2.7,0.8,0.4,0.09,0.04,0.04,0.0,4,Donetsk
1982,22.0,0.355,297.22,50.89,62.67,56.78,0.0,0.0,0.0,0.0,0.18,0.35,1.33,3.45,7.73,12.95,18.16,18.34,16.62,10.52,5.26,3.09,1.19,0.44,0.35,0.04,0.0,4,Donetsk
1982,23.0,0.37200000000000005,297.38,50.21,67.45,58.83,0.0,0.0,0.0,0.0,0.18,0.35,1.24,2.96,6.32,10.83,14.76,17.98,16.04,13.79,7.95,4.02,2.12,0.84,0.53,0.04,0.04,4,Donetsk
1982,24.0,0.374,297.12,48.44,78.07,63.26,0.0,0.0,0.0,0.0,0.0,0.18,0.31,1.63,3.27,5.52,10.65,15.86,19.13,16.7,13.17,8.09,3.36,1.33,0.53,0.18,0.09,4,Donetsk
1982,25.0,0.371,296.8,48.61,88.19,68.4,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.35,1.72,3.45,5.7,8.4,15.51,18.74,18.96,13.83,8.57,3.36,0.97,0.31,0.04,4,Donetsk
1982,26.0,0.369,297.12,51.63,89.73,70.68,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.44,1.02,1.94,4.46,7.38,11.84,17.81,19.4,16.88,11.22,4.9,2.17,0.49,0.0,4,Donetsk
1982,27.0,0.359,296.86,48.34,91.8,70.07,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.31,0.66,1.9,4.29,8.62,14.01,17.45,19.49,17.63,9.24,4.51,1.5,0.22,0.09,4,Donetsk
1982,28.0,0.353,296.86,50.28,90.8,70.54,0.0,0.0,0.0,0.0,0.0,0.04,0.13,0.31,1.15,1.55,3.23,7.51,13.57,18.07,20.15,17.01,10.83,4.6,1.37,0.31,0.18,4,Donetsk
1982,29.0,0.35,296.91,53.2,90.9,72.05,0.0,0.0,0.0,0.0,0.0,0.04,0.09,0.75,0.97,1.59,2.96,5.08,10.65,17.37,19.62,18.29,13.43,6.1,2.12,0.75,0.18,4,Donetsk
1982,30.0,0.348,297.01,57.08,90.5,73.79,0.0,0.0,0.0,0.0,0.0,0.09,0.18,0.71,0.88,1.41,2.43,4.24,8.31,13.79,19.44,19.49,14.85,9.32,3.09,1.5,0.27,4,Donetsk
1982,31.0,0.341,297.16,59.62,88.77,74.19,0.0,0.0,0.0,0.0,0.04,0.04,0.09,0.53,0.97,1.41,3.05,4.33,8.0,13.92,17.28,19.53,14.14,9.9,4.15,1.99,0.62,4,Donetsk
1982,32.0,0.335,297.71,62.02,81.88,71.95,0.0,0.0,0.0,0.0,0.04,0.0,0.22,0.31,1.28,2.17,4.2,7.16,10.61,15.38,19.18,14.94,11.09,6.63,4.55,1.94,0.31,4,Donetsk
1982,33.0,0.32799999999999996,297.98,63.08,76.4,69.74,0.0,0.0,0.0,0.0,0.04,0.0,0.27,0.44,1.99,2.78,6.23,9.46,12.9,16.57,16.84,12.11,8.31,6.94,3.0,1.81,0.31,4,Donetsk
1982,34.0,0.32,298.06,65.07,70.81,67.94,0.0,0.0,0.0,0.0,0.04,0.04,0.27,0.84,2.47,4.99,7.47,11.71,13.7,15.29,14.63,9.54,8.66,5.74,3.27,0.93,0.4,4,Donetsk
1982,35.0,0.308,297.83,66.86,64.68,65.77,0.0,0.0,0.0,0.0,0.09,0.13,0.57,1.41,4.07,5.97,9.5,12.15,14.14,14.05,12.11,10.43,7.56,4.95,2.08,0.75,0.04,4,Donetsk
1982,36.0,0.29100000000000004,297.01,65.85,57.54,61.69,0.0,0.0,0.0,0.0,0.18,0.57,1.1,3.67,5.52,8.75,11.4,14.1,14.18,11.71,11.58,8.35,5.21,2.87,0.71,0.09,0.0,4,Donetsk
1982,37.0,0.267,295.7,61.97,51.16,56.56,0.0,0.0,0.0,0.13,0.49,1.19,3.09,5.83,8.97,12.11,14.14,13.74,13.52,9.9,8.17,5.26,2.3,0.88,0.13,0.13,0.0,4,Donetsk
1982,38.0,0.243,294.01,58.91,48.12,53.51,0.0,0.0,0.09,0.27,0.75,1.81,5.21,7.78,10.34,13.65,15.29,12.15,12.86,8.97,5.83,2.92,1.55,0.4,0.09,0.04,0.0,4,Donetsk
1982,39.0,0.213,292.34,52.4,42.35,47.38,0.0,0.04,0.35,0.84,2.43,5.39,9.15,11.84,14.01,14.76,13.43,10.03,7.82,4.6,2.87,1.55,0.62,0.13,0.13,0.0,0.0,4,Donetsk
1982,40.0,0.18100000000000002,290.13,42.96,41.09,42.02,0.04,0.13,0.8,2.56,6.58,9.06,12.28,15.02,15.42,12.59,9.37,5.7,4.2,2.65,1.99,0.93,0.49,0.13,0.04,0.0,0.0,4,Donetsk
1982,41.0,0.15,287.63,35.35,38.19,36.77,0.04,0.4,2.25,6.36,9.01,14.18,16.53,14.67,12.59,8.0,6.1,4.33,3.09,1.24,0.93,0.13,0.13,0.0,0.0,0.0,0.0,4,Donetsk
1982,42.0,0.125,285.19,31.85,32.94,32.4,0.0,0.93,3.8,8.88,14.76,17.23,17.94,12.42,8.62,6.19,5.35,2.3,1.15,0.18,0.27,0.0,0.0,0.0,0.0,0.0,0.0,4,Donetsk
1982,43.0,0.106,282.19,30.85,32.4,31.63,0.0,0.22,3.0,8.84,16.08,20.33,18.56,12.2,8.48,7.03,2.96,1.63,0.57,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,Donetsk
1982,44.0,0.09,279.53,29.95,28.62,29.28,0.0,0.31,2.96,11.22,20.5,22.71,18.07,11.22,7.38,3.36,1.15,0.75,0.31,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,Donetsk
1982,45.0,0.076,276.39,28.25,28.52,28.39,0.0,0.13,3.4,11.67,22.54,24.17,18.12,10.87,4.68,2.12,1.59,0.53,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,Donetsk
1982,46.0,0.064,272.58,27.33,31.6,29.46,0.0,0.13,2.21,9.19,20.37,23.73,20.42,12.73,6.58,2.61,1.19,0.62,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,Donetsk
1982,47.0,0.055999999999999994,268.75,27.06,35.6,31.33,0.0,0.09,0.97,7.07,17.01,23.07,21.79,13.52,8.88,4.07,1.81,1.33,0.27,0.09,0.04,0.0,0.0,0.0,0.0,0.0,0.0,4,Donetsk
1982,48.0,0.049,264.81,26.31,40.15,33.23,0.0,0.0,0.93,6.36,13.79,21.43,19.89,14.49,10.43,5.61,3.31,2.39,0.88,0.35,0.09,0.04,0.0,0.0,0.0,0.0,0.0,4,Donetsk
1982,49.0,0.045,261.48,25.79,43.21,34.5,0.0,0.0,1.1,6.01,12.02,19.71,17.76,15.38,11.58,6.72,4.24,3.0,1.55,0.75,0.13,0.04,0.0,0.0,0.0,0.0,0.0,4,Donetsk
1982,50.0,0.042,258.19,26.96,48.14,37.55,0.0,0.04,0.88,4.15,9.41,14.23,16.92,15.86,13.92,8.31,7.03,3.93,3.0,1.63,0.57,0.09,0.0,0.0,0.0,0.0,0.0,4,Donetsk
1982,51.0,0.042,255.83,32.65,55.19,43.92,0.0,0.0,0.22,1.41,3.71,9.24,11.31,15.42,14.36,14.1,10.78,7.91,5.17,3.4,1.9,0.8,0.22,0.04,0.0,0.0,0.0,4,Donetsk
1982,52.0,0.042,254.54,40.5,60.62,50.56,0.0,0.0,0.04,0.44,1.46,3.8,7.03,10.43,12.24,14.41,13.43,11.8,9.5,7.51,3.98,2.78,0.84,0.27,0.04,0.0,0.0,4,Donetsk
1983,1.0,0.040999999999999995,254.27,51.23,61.38,56.3,0.0,0.0,0.0,0.09,0.62,1.06,3.09,6.1,10.16,12.51,14.58,12.15,12.2,10.91,7.2,5.7,2.74,0.8,0.09,0.0,0.0,4,Donetsk
